IpwEpsGreedy,PolicyScreeningEpsGreedy,RandomAction,optimal
52.76186137078635,259.69627440602363,107.38929287465845,163.53108286573956
95.58970277679393,16.940759298851745,-64.16083423697533,103.87462489693641
7.390752795866398,30.51435791842748,-211.45877371126178,33.20880664700603
76.41908141766883,76.11542286803255,-111.7339780942026,67.06963036468895
189.3700659405707,194.38321309323732,76.87668918187279,121.26443962243854
152.17325679936167,293.17737289568123,-144.1881584189511,150.21196676473818
185.4742297755055,69.0091631377534,37.19222199862292,147.73716788608647
0.7844971182653024,7.414827087362401,180.67803047526505,-11.523035025369524
1.0122057880074244,34.626781727327625,70.62815693386216,-53.40405887523201
247.5154668475388,202.0303978154139,-124.67807335770704,169.27528502857663
74.24233904798959,-7.601419397056368,141.64093482344504,-72.02162296452457
78.05299391714156,55.15115068681602,91.6564003555588,182.63483447034926
119.08382383086885,79.49978729194572,29.053823300324694,64.26907362511776
49.37275788450397,45.6775986381841,11.574362271552273,145.64871250172956
135.5605602373574,236.82088267450996,120.34010966363378,116.86590743927361
118.74181624480296,96.241853203882,-148.20474593563344,187.98930129725076
192.37131850422102,191.69110852661757,11.456103001493783,165.98681869175243
154.20927034688927,140.17218515919197,141.6791801761502,4.204780693924829
152.66580656358911,114.00560312201651,70.24422404292903,135.27001080499662
119.9718529553154,223.8095826985989,-119.67056723777632,58.91690103889724
130.44306399937363,-13.062587846884881,-57.12643500007866,40.50797304626242
