IpwEpsGreedy,PolicyScreeningEpsGreedy,RandomAction,optimal
-2.549473206434759,19.086695763778025,15.135972139483076,-2.1777422727509563
-22.609444817593225,8.603042048558034,-0.9385362357294671,28.407186699600647
10.395632516788751,-13.752302631377237,1.6437566541687132,-15.195256041357672
-0.518936685311141,40.31769384021398,0.717631932332802,4.441866788656185
16.56458276367725,-4.829875575029912,2.6544841566886377,22.473169518626403
13.034816546340341,16.716345888295617,8.422119499588572,20.683613723500173
15.532704487059377,15.167491359407288,0.6786854229340604,2.3460742809377355
32.56186447656959,24.599524231320842,-11.83043875627163,16.821512173788427
19.933336327344932,4.713751491420172,-35.64067360525498,19.193573165035513
4.652657702256823,-13.147987136594903,-9.593461265904535,18.521183667365214
-1.0076950718820183,-16.444351286777202,-9.98479879865356,5.868074238362711
4.024116624316319,0.008324916341192146,6.497904308659292,-14.076117887556899
10.66303690180614,17.397765224682065,17.59197165068055,-13.346297698919003
-9.590027097099192,1.290182075171474,-37.597481045115174,42.659410466217345
25.474828843334873,15.80939571112867,-12.046170295946967,16.455492805143226
5.369676403197836,7.216725640865915,-8.083744631875721,31.22187095645741
