IpwEpsGreedy,PolicyScreeningEpsGreedy,IpwBootTS,PolicyScreeningBootTS,RandomAction,optimal
-113.57608313116522,50.28614645769143,-30.228772903898545,-11.054569901576198,20.238234552942522,25.875243064502346
-62.409738949698706,-38.86988418988711,-10.893708330762859,-48.10390312854521,-47.537492911343506,-22.571825044810627
41.495445894305,26.590083093255664,-23.51206693953734,-23.52885453108152,-32.80699880214525,39.10095583517064
-64.04171318106576,5.086518990510139,-5.910501539366357,104.85641266777702,-12.709231672656955,16.145840666230683
5.972629419520463,40.03739764789962,5.241823373606811,43.432603156815595,-38.346873210985535,-15.292211000650916
44.899018922699675,-64.98441450047474,-47.05291857573438,50.248941967713726,-1.1983820221738917,-19.499341686708462
58.932125825192394,16.748918146565636,44.76163467648853,47.41458910266374,31.343958205102346,4.391591972220262
-5.2906158098143,65.49789308142925,10.167738290780933,69.09270076889571,-83.62500943356184,-81.06131978516218
40.71123566063642,22.041802478677447,-4.037113008222006,-3.129818714553595,-50.27164574198404,34.58580805755489
-4.642856502515049,69.93235033541511,-50.55182345575686,12.918667673847,26.226253546193234,7.683704273775067
87.40679055392647,34.957639801061084,-33.0910600790568,55.0152442041507,22.513615970318,-5.887263112813103
23.439928387139233,37.277706180170405,73.22082934556835,-42.65546016993865,-23.35463125763537,23.810130981786564
6.448890791029267,-39.11528465565663,12.298666170596373,-3.770884839570815,-2.9161256024779774,50.88599322628197
-51.48930892214073,21.2751210981458,28.879494233913007,-34.85364142984001,94.26855177660022,-14.628774715911677
