IpwEpsGreedy,PolicyScreeningEpsGreedy,IpwBootTS,PolicyScreeningBootTS,RandomAction,optimal
-113.57608313116522,50.28614645769143,-30.228772903898545,-11.054569901576198,20.238234552942522,25.875243064502346
-62.409738949698706,-38.86988418988711,-10.893708330762859,-48.10390312854521,-47.537492911343506,-22.571825044810627
41.495445894305,26.590083093255664,-23.51206693953734,-23.52885453108152,-32.80699880214525,39.10095583517064
-64.04171318106576,5.086518990510139,-5.910501539366357,104.85641266777702,-12.709231672656955,16.145840666230683
5.972629419520463,40.03739764789962,5.241823373606811,43.432603156815595,-38.346873210985535,-15.292211000650916
44.899018922699675,-64.98441450047474,-47.05291857573438,50.248941967713726,-1.1983820221738917,-19.499341686708462
58.932125825192394,16.748918146565636,44.76163467648853,47.41458910266374,31.343958205102346,4.391591972220262
-5.2906158098143,65.49789308142925,10.167738290780933,69.09270076889571,-83.62500943356184,-81.06131978516218
40.71123566063642,22.041802478677447,-4.037113008222006,-3.129818714553595,-50.27164574198404,34.58580805755489
-4.642856502515049,69.93235033541511,-50.55182345575686,12.918667673847,26.226253546193234,7.683704273775067
87.40679055392647,34.957639801061084,-33.0910600790568,55.0152442041507,22.513615970318,-5.887263112813103
23.439928387139233,37.277706180170405,73.22082934556835,-42.65546016993865,-23.35463125763537,23.810130981786564
6.448890791029267,-39.11528465565663,12.298666170596373,-3.770884839570815,-2.9161256024779774,50.88599322628197
-51.48930892214073,21.2751210981458,28.879494233913007,-34.85364142984001,94.26855177660022,-14.628774715911677
7.940320140962591,-111.79527430007715,-54.050290051152956,34.9047890571133,-19.647093531610906,39.21497404503157
63.81105096302275,-17.919896383051984,-71.550830762873,-47.23032579224068,32.155580050543776,-62.10947444380875
51.585406766081114,-47.98725097319808,-52.158708900270625,-3.005392172135995,-62.06795545463068,12.242589927614375
-51.813955802368184,-27.210572252006358,-24.81751275625279,-49.35369064027998,20.597345486373882,-0.33117556506504187
29.788885643598327,-93.13555703295725,-78.15973570682661,-48.8922255595762,-42.38469087587999,25.356191080019897
-34.4660134876304,40.96758442974103,4.546998489629752,58.035285555306444,24.99237940520007,43.00472347248016
25.03976017940808,-73.66190512169308,-54.50651684585072,-42.24702236681986,-2.9932911432595315,-29.485906732087592
-12.698900668466742,10.423740845081547,37.59568946282479,-1.233545361936594,-11.889846695586606,10.837996731630692
-30.074448277679473,50.13396370940243,57.954405200029036,-15.503611752204415,-15.941553497094374,119.67433266469523
-76.05928231270575,69.42067622694853,28.769359985881756,-55.964200481026076,-46.992514814826706,33.849881552195896
-12.956998987916727,-53.62644475742965,-36.020733265440114,-12.823006922862735,-83.1989537334895,112.64679197256625
10.83564414760841,-72.89872684320714,39.61225675769921,-76.70008311667617,-14.798957413388337,-56.36139972421994
87.75608804494048,-10.88050642909634,-91.04961237965995,49.38788155202333,60.30792536676685,-60.44186008567135
-102.50448243076751,0.0749402682159328,6.9363949768099395,39.152992646361575,-6.626009864790744,20.024305622558245
50.24498588047403,-41.40555257081084,4.0909951818690775,43.02868331846753,-98.85717592819773,-3.3454385461391425
-1.2348997568620064,-78.32619542213325,18.08123683549045,-24.373058740262813,-6.4241483661981675,32.430674857694896
45.164579888753565,-46.51865992325382,-81.29222943493454,-56.61022369278729,-9.004290777282216,13.601880493105782
33.33334920471612,29.211432676493953,6.011139508234459,58.64803929528222,-9.13497907999423,49.44807100972275
-11.582632238120398,24.81089454000639,-5.350192451955188,-72.2536457802573,39.56063519703516,81.24605976349156
-50.81828752852414,43.903189695737716,23.94937396419704,-49.005929941073816,53.12107115249355,33.73134096135966
10.619532186296114,-42.6113549639645,52.531647819877634,68.86431653025592,41.35495678208526,46.01212816234838
65.13863400354947,-18.368521982929856,-45.82289941636676,45.89182063501309,18.957457507118146,-9.975281087531899
-26.66055673314791,32.781117871370334,54.5777013028836,14.56408671121206,44.780900457361476,4.76052093472269
-1.5336363006629448,62.38610862407242,-35.51775752990171,-20.5641535765593,16.903063054715776,-15.576526287407201
16.989599246461346,29.61555400205682,-4.771042308904706,-45.411087453161564,-40.369226542197,10.549725151796327
123.69395411748079,20.756535816966483,-69.16000181591396,-54.62717092511414,-30.77766031710955,-18.865072601462387
-32.04399433894019,-22.27382600525359,2.181920292998928,-38.596025308219524,-28.179367732973745,-33.840048638083445
27.602321226033535,-4.844161967011793,0.3505315733468155,-48.258277420875984,9.220825016761935,-15.827335161810026
-32.20466346674521,20.27285175591792,-1.5371696063855733,89.05030867532193,29.894859093283465,-36.89450693508973
-10.029103821032647,1.5565359588035221,6.45343100133271,5.3883237915106985,79.65942530893909,70.99937488824999
13.821012694365452,1.6596583698468002,44.31396507490905,50.26931487233668,3.5556681114156925,108.86790012891161
-30.652702592689156,-23.025688016289344,33.43543355508351,-68.88565829521588,-30.976032341787977,4.812505132398869
39.65920145190797,-5.641387976061842,-12.065586831511949,23.09846881357919,15.897277384336974,60.052842796784674
25.46296898556504,-35.845670896806986,-11.13879414783587,-61.455898641152224,8.832912091899452,-64.01157235592778
2.15376408179845,11.46364856759762,-15.293004635782788,15.045645086257537,66.34350592340049,46.89233885603568
40.91880239629353,-64.94205318231087,3.6873966193401957,9.915169772919537,-30.17686534201385,34.087241110456006
-36.16017526532004,-26.830564055606345,-26.771597496443867,-31.573334077571467,6.732823810928114,74.45236743137221
-22.623525339514273,-29.579845735955175,-32.74828521427489,20.447159046811183,-41.219340547754456,-69.06383688426695
24.640332398000673,17.327013455405115,-39.35570670583207,-4.335541059882024,63.8121809098309,26.431344251154062
14.055859492737483,-30.00986670303257,-55.317577112650106,31.35517895239758,21.82484189281887,63.59417141943956
8.068981929261973,11.44324633046909,10.519122339990295,-61.28982608924578,38.569399326784065,12.390958932541626
-33.190345652594345,-8.197561339318298,-11.118509306772534,-44.98323847404403,-34.113987997316784,14.094701924603793
-3.498056872564071,-25.79952460970798,93.53671131318897,-27.018882507498972,32.08154720582355,31.51866335126579
43.78556973033726,56.80444056718394,69.74505541212201,10.387228920151621,10.649303533556484,56.82804499205642
-4.394620774873775,55.865728606328176,-46.51819665755506,-4.706214907132679,-9.510949027640704,19.99480000203139
28.893646458638905,0.4815229467012525,42.24295782238133,-9.03831987814776,85.81862517250337,-51.96726788002222
35.82275574127513,41.37368398799326,-2.392244628274855,20.74794828323549,-92.22080469185113,0.7797477160516944
-64.11975943019368,-55.109504885670546,-7.1728549905357735,-26.33500693648182,-81.22552197750743,-5.248484305309759
24.406880037488857,23.893881930889414,72.62200509461034,-44.947636435100534,-52.83846524327145,-10.559824787092357
2.8146606919500705,-74.62125685713796,67.62584310281078,6.918810022317686,29.61068928218687,41.70720427168164
-79.32163043379474,25.056061673127896,40.68736727225181,-37.524305492752,-21.09807502731927,44.46282702043859
59.097557095865625,-3.630745108834139,-9.560431959138075,28.8068965980385,21.637363873701418,30.24709986040218
-1.6363889064703034,-11.307672621845214,-71.0640857567013,-28.445707053377618,1.6066297778240886,-93.7578712791022
-69.70570735320379,81.51099760385787,43.66471456737679,35.35970759201324,15.105932552699054,59.531625674015146
-43.69572566168142,15.002493830226799,-35.61657666701137,41.76403041428297,-80.25247289597324,-7.8802987587637645
7.033534915661113,-21.15852953183513,10.200490923331325,-14.624408146023407,-79.23931638367354,-77.62777579124577
2.0902781958814254,-12.121720607171946,38.54301619116632,-59.42199245987406,-36.49118548945923,17.79394331676451
5.9553458410643,22.197947974618504,1.8876914522037316,80.3403386938227,-25.72058922159276,-56.89701999617973
-39.07006517325508,24.912207654072805,-47.82387060413263,-56.21049270259501,-58.94400313113421,-46.82904294674756
-30.64621976149727,-30.72250464880188,130.7439712208719,28.320191578528707,18.931081569809372,40.57950547338238
-104.81035803998822,-21.53282440994309,15.509283165283655,-15.630224457071746,-28.067475538216055,91.04534859605961
50.64083774879357,24.944219906626948,15.956940844255683,-76.28283117632941,-108.04973403450367,-17.982258463222884
-68.27513274281901,18.1157704038829,-32.48103224746904,3.674524467461884,30.44109084134471,-16.65852220842283
-29.11062113376367,88.88216976312609,-13.371869546383891,-62.220313500525776,-3.436753454758289,-21.52270658575976
37.81739731758612,-21.82139286342397,-79.84885270748197,77.63235164415627,-5.773466572813759,-42.71319431215611
-22.33328802185679,-19.460728382210274,-80.26664437877224,-35.977553392958434,23.761515919362,-21.27117413399139
60.401627678311065,-59.006034175259586,-9.797910291028247,48.89658233731734,66.03154999956706,-3.62723626031284
-31.272969695210172,126.39571651150847,-61.56325800935976,-14.231717756427901,-8.120016520412104,-8.179097557518238
35.550320534533284,40.123220977235725,-18.500315262923575,36.695259117903234,75.56941780045577,87.9661270884021
-60.36219993951487,-3.2990358632532164,-23.62697809971359,42.356881975623935,-36.90219331385599,-3.6812954952538055
32.21218586544013,-50.65005709084613,-4.735201047081379,4.641691723611752,-10.548547216301884,48.00894660436606
45.31754192251298,21.13996824784453,-51.7600719118729,31.781758116823234,30.889225769095283,95.18599490231207
58.90854009804194,7.5601767852410235,27.86791732407771,73.68449493551213,-27.723446637866743,70.2172030479878
100.47728845182371,3.9383077328950584,43.867378828641755,-14.36279324491,-31.716334720618917,-37.72730087334946
96.27386669812425,-40.689556368617794,43.103231274940754,-27.174093999372083,-38.19630957268612,65.7308676963735
35.460208481714886,13.039667604267926,24.994759204050283,5.893519980293726,-19.936219192273036,-10.562166496205236
-20.320803156379412,0.508529944110478,-74.46542762532175,-30.24317594092257,-33.41743661597951,-45.855054662029346
-30.0889396173636,-78.32275057869984,28.04887977715207,27.95841397225896,11.551907219659892,4.370203533186853
-51.763400642332115,84.21122363686091,71.33886636491826,-14.768240692882692,42.1153965133786,-26.617550338094397
-12.330957723628169,18.095053824491934,44.14540857706854,-27.783325246941278,-25.510206959508345,-4.75316676131955
-12.511241092026637,-9.630951559469004,1.8126424115127886,36.57974620614398,-44.09586900279196,66.08310771300984
12.49235841780248,17.713867351747417,93.14042580771977,6.997070255967365,-33.0111037999442,4.825163906768078
12.174678913039319,33.29502245313612,14.708649398801143,12.080853411282963,-38.99074758503167,67.99219817974137
-1.514266051408586,-58.29450085915011,29.774662777665135,14.902202642769957,-86.93215412397412,-67.09932851567179
83.47628835548328,27.03043269713204,4.633689340600531,13.912664552942148,-65.26435156618261,45.35556626095166
-2.050195564926011,-13.67754962802723,39.84185516695369,-57.452398124271795,53.289737530253355,57.47942007609955
-87.18629498136926,-37.455904819832796,26.306444400886065,-40.826163478649605,-43.16375153393581,38.22344846581771
25.901124846320137,-5.104551877748594,-29.6398749918135,-93.76709107958004,43.95606657048802,-29.104726524394554
-99.66982419844837,-41.83886320334711,22.625199146747597,-38.886156724837605,-6.8438184959361585,90.96399357506013
-37.16308014326353,-0.5782355385838764,-35.59512089137404,12.70931400727991,-39.44759232743596,96.2129391050064
-18.89103648928854,80.87416509024891,37.15254769264547,-18.986710346370742,-0.525749739440684,107.80465793932181
30.335432626496424,16.212333376389772,13.663535756576307,-53.551716087499756,11.236000239658134,45.383877516855534
5.13559755666158,-60.55085534765567,-59.838233642185735,-17.623250436887503,8.721747916992562,74.67909421634705
36.12214956653915,-0.7230628031058384,-42.34190935795543,26.372612956778816,-37.44985804755122,73.82063396070768
-17.54972011582633,13.161589150768599,-10.318873247383033,87.59339693952955,-35.584437582920046,41.61739347795566
10.444444340345873,-68.56873722226386,-50.11942032810103,-56.884175754454304,42.51573712287881,61.510968577799865
-8.412510218771207,-46.25722380966526,9.380893854166038,51.60739186020056,-12.595049013018684,-31.51181397506601
-46.06849025157256,63.71251781016676,16.388157429935205,26.7062928614701,-54.11351305269573,47.040927313783264
6.8757246068992215,2.2145534393176867,-40.01246144398403,58.74512901365214,-42.76573971766133,-10.9143246424183
44.05445274588826,7.532869507722891,56.19570082026284,21.78374457907938,-23.99427543279402,77.03618924306004
-89.52207471080793,-4.004497215402466,-53.36885240230154,48.34990624879188,-14.37890187362567,8.207081031865993
-8.326723795383948,-31.37605085317059,74.9628423052512,-37.22369055800255,30.315206922151283,15.744096685235482
-6.764748307679973,20.122034022073155,-44.728711416071505,15.021206505773932,-2.1548313404744306,-61.5233124320856
35.29171383608155,2.654676887753552,-27.828436958994168,-56.05759270068244,-61.86422473022087,48.804426197244375
-2.0979559173307436,-6.20953211213704,18.156215064147037,0.6664879091230294,43.539700898209034,-24.354315713628168
46.42891851994592,-31.72015169997963,-52.77324240545604,-94.36020102707452,-54.420527500348655,-59.485265086181165
-3.7613926182552024,-9.630901574545499,25.569472811805344,12.198880002888735,-15.71184083914789,29.2504359534503
53.061424277252414,-28.879188314061096,3.0520453915718804,-71.33788791101011,-46.92579767951406,118.80688508792397
72.71713783050937,-7.1371374429221595,-13.92463615642783,-27.06034837313371,-57.76509173756293,57.17979366952672
-2.4964145879736734,48.60641142134989,-55.49145909305885,24.869106482130015,-20.262733011888102,4.016352338877255
-18.69549347818045,-8.902903207592695,56.64484941260604,-14.730155753000204,-32.860795789695274,53.44769500452042
-67.71363167546212,-81.16739893499651,77.69826647451612,-19.527362378051485,16.37940442709744,-41.02690879636599
-92.07842242339758,-2.2044621632334387,22.738850081037956,66.4174246732724,-14.996323266158342,-79.59012813833472
2.9991321214454842,30.824566493813222,16.934542297746688,12.379103529254383,16.936468399202226,16.124150846995757
5.304716230383738,-29.209463968776223,-0.3566239601340566,68.52546102891657,22.11976364151788,7.878484702481167
65.51879913582349,16.341799494640114,-61.06128879965894,-4.070198151086902,-21.146102131524643,68.20034811635671
-57.412091601719226,-41.575499733072505,86.25964509309799,27.11227235809976,-46.64182647701907,62.73237955912079
45.83591573387879,70.46868125961795,0.513137698784909,74.96956269124115,48.48824360616597,50.67169994885434
16.356060515686927,24.040497596420074,28.740554275778816,-3.1704031450619725,-42.7549846210988,24.239923351676417
34.37421361347945,26.968780981176906,17.399068612814393,-20.648081646219083,-38.75926524547525,28.82974725244751
-26.29029621015674,-23.233513480575176,8.167720506796025,110.84201987116383,-0.7939472893748767,-11.80703812808743
19.725286069212096,42.50550704890839,12.983009468729582,51.0773734703127,5.946858851488993,-83.49388205179135
21.511672767024955,-53.14294645856071,-19.307894253415554,-48.96136867919416,-14.490588536405548,16.118036507047414
53.81127011933829,-20.407097162424073,21.988195157987175,2.4106626432809124,-109.69359323422758,1.2349619184566727
-24.752277056754995,6.878848105592165,14.365277024014961,74.11414915797212,-42.49784620010793,39.89100928109336
39.30352755687676,42.73136590081454,-9.959297356745912,61.693890854446494,26.244632595409115,-54.33908406030426
8.809429878369714,34.57319740741071,-3.5099398172958667,58.80461751862721,32.51077388380441,-19.041193305212467
-16.776452890717305,2.556916879107842,-36.577942053373775,38.62039571775871,-50.87842374430637,60.6598198921578
70.45512901838836,-82.56329359459767,71.64723572695985,5.498414813131896,-110.25446045890598,4.9000830542053775
19.60613419105738,-65.5300775705168,13.007649272068281,73.00176612485453,-7.905974225315369,3.998320219623208
-54.509875567093985,61.51488586104634,60.79172088657541,37.677451485945234,-11.330614397492731,-23.272542613292927
-43.689111808587235,25.176592150083565,65.2389718419694,154.2818455653577,29.92855623888683,-6.63997157617253
-38.153131333361486,-44.22890761872392,-23.498962661264002,-1.0700189144422323,-59.574448396427215,-1.3264342511978109
-49.12880724861778,-1.133044000404512,29.45050603896545,71.12160065591866,-25.398310792070376,52.238570727784065
-2.986137395783963,88.3564654306788,70.16777770358748,87.90561986258247,-40.788636804108435,-35.16157693499348
-41.7029409145919,-17.27510114717665,-17.751585733897272,-36.09062675370935,32.28311743583369,37.15478335937744
0.2388358076496333,34.55145678627126,-14.926824462982792,-34.597649750693975,10.357759679476715,83.39556303583274
-91.31851779304708,49.867294933842814,-14.551026927776975,2.0181202567513252,-93.41142927897177,-46.791646837707134
2.6894399813033587,-12.895638543021942,-45.838928560756536,9.872819202192213,36.59030662637466,-56.78633358781189
2.3830106519339687,13.042425146876077,29.75839707759086,118.64850403117597,36.700337321686284,-59.34550028330662
28.027017341307992,-99.33478629039102,12.181480044827724,49.334780294929146,18.272864241895736,83.8311586378815
-8.087494378504447,32.335296407202314,4.400400509181026,102.11819018891435,-5.366078118376176,24.76407903764267
63.903064454706765,-67.14451312148033,-84.64292437326341,-113.55745764158908,17.71723005394456,85.26213257726774
-4.937549574495543,77.86537600586105,33.638777323999406,6.355201167663542,-20.888976198724766,55.98796267906358
-24.424206280274106,-27.22773863158399,3.4850037019842954,84.54158351608721,28.16758000306783,-49.801276885819725
8.777833108115,-41.40965282658969,73.1221354803192,9.231858001132373,-49.7356462118281,70.12242781708656
8.658997297327161,-47.35052788940938,39.58746118516104,-37.254839692142625,-34.99687129573074,52.51594056923295
-33.12581695193079,-87.33115471458777,40.907890722712054,27.329919247005698,39.53423392284339,2.986431950504234
56.35217925534542,5.10034611546942,-76.9311213600851,-81.65422810190103,-15.039201873717104,-54.4168840380452
-5.467637434231168,-5.847411940045148,-53.661726153913555,72.2946788383178,32.22719183402134,50.56454739383925
43.29688644066913,-52.57652436168877,116.42982114959467,38.20474691021259,-54.88142979371455,37.19863690040616
-14.79716832192657,51.71268267880819,38.432205988329734,34.422719457142534,7.871302358076669,55.397254114730345
54.69586817502935,1.9344117785956652,70.46411348390643,-30.882976029486645,-40.974580953081684,-8.900334156749452
18.342900037904982,2.6803281274541497,-19.798117152985128,41.28380726496045,-2.8132814949107345,13.662695638723832
-97.58548109865602,63.751360249399745,-73.54394894230643,-20.101629831927784,-47.87029318979253,37.8736479088976
-105.82797572841464,-17.16129327732758,79.16822604765676,-49.387081043345525,-2.9370696329150903,81.16883530373875
-15.233645154987641,-17.10808277042256,-46.379924679912676,68.83669582501551,-7.483772756829563,34.603358001588504
-2.781882299486117,54.316951845636225,-4.151139307229704,-40.300063976521216,-25.447160219166832,20.46098936375527
-9.203076772647329,77.78337408364646,-23.009259074435544,38.69037559073537,18.561407966661122,-1.539986251168454
-32.6900144767677,73.3625653689098,98.24431710119687,80.93133038750656,23.709382332710927,139.93051681642274
-63.23626720550544,38.19958528117851,52.4843252098818,-68.34119157892148,-34.11755453089018,13.74538144308392
89.00784665634295,-30.696810266556728,24.423342519888816,49.99525166734158,37.0716791994779,-24.457579654611727
63.928186555890704,-34.99086830985151,82.99584308504437,29.786891684563194,-45.21100378721308,15.457701995872114
33.817923426755186,34.809911110935644,-55.019848146416464,-20.05287043685124,-42.46675063556539,-2.2827369829557576
60.84439125341962,-76.52692069459465,-26.32813584323984,15.74173877412095,12.155724664903818,62.215282378151315
43.57725149528396,-70.51829265932358,-25.865242682793276,11.439482123388741,10.266320860168786,-36.53672374123321
-1.4551462069688927,6.7958237463205355,36.732209157880355,19.449029521736655,48.6103290169881,8.07670543230363
5.2214116434077775,2.4216611637112626,13.812507981122668,81.75134228449872,-24.169140988066715,70.96370054676431
59.49306530234493,20.264229089300436,22.85223323608122,30.95627047225617,-13.058475450223327,9.924403565530849
25.501196532695808,-45.65936547804389,24.731819885460286,54.14174821922788,-34.70455266395965,23.427346944184805
-17.57472049676632,44.48156622168476,-26.47377775128098,43.33676678881234,-13.890385985906944,49.95699928951157
