IpwEpsGreedy,PolicyScreeningEpsGreedy,RandomAction,optimal
31.57975443091309,6.846299360516119,-1.3096496238297868,4.865801288165638
8.268085229769751,22.451490368042666,1.8126449833824805,9.96966556287855
10.538977017624466,9.179091138849493,-8.69103843396336,-0.4708419971628528
-13.465284057921487,-7.287593555715441,-2.1190100860931,20.8050850511883
12.137993256870505,44.08863608350956,8.370640000456174,0.8773014675384048
12.783669581671584,29.92614004239266,-5.794660170635257,13.527436739738697
39.36242080652561,32.88947506132897,23.596882457865263,4.559372485911353
37.15783055788578,23.703035886749024,-16.074630502081963,10.877957946631224
30.991056378089702,19.308130009896992,-3.4997001194159583,-4.4378211115639745
2.92044188586915,22.129506944254846,-14.387725568128143,18.123445739464543
33.17654511113366,4.695455092570059,4.211707936611647,1.4558878309353718
36.34486070452342,26.08459373841719,-40.07146505423642,7.498860021359678
36.452088475990976,14.291256157532565,10.004569553017436,25.82281932455489
