IpwEpsGreedy,PolicyScreeningEpsGreedy,non_dominated_policies
130.47752776603417,182.2804868982572,"[0, 5, 6, 7, 8, 9, 11, 15, 16, 18]"
103.29760499900874,144.06893690834085,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19]"
228.35413192019877,155.12632432432724,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]"
