IpwEpsGreedy,PolicyScreeningEpsGreedy,IpwBootTS,PolicyScreeningBootTS
655.9151779993781,727.7725932948265,885.5973180255996,721.4134797171271
1001.4669680375215,840.1172430227842,1036.9598049903025,797.3979460744365
963.0484033947647,859.9027127402416,783.5966913421839,843.8836762240223
861.4633212007702,834.5716315909763,895.7716242241443,809.4674464655112
