IpwEpsGreedy,PolicyScreeningEpsGreedy,IpwBootTS,PolicyScreeningBootTS
655.9151779993781,727.7725932948265,885.5973180255996,721.4134797171271
1001.4669680375215,840.1172430227842,1036.9598049903025,797.3979460744365
963.0484033947647,859.9027127402416,783.5966913421839,843.8836762240223
861.4633212007702,834.5716315909763,895.7716242241443,809.4674464655112
1091.2468103758579,892.0707359044278,1006.5379528615736,917.429160272435
936.3760058401496,741.3166282532741,858.9723454096516,959.5549862482862
999.9437897457764,984.7427280152141,828.8997071895824,806.2431928127248
910.5483400445644,866.8278772560809,917.3056204640635,881.1280734459824
948.9886945665464,856.3244862008029,949.3264305873414,953.8570401962228
